strain,country
EPI_ISL_740043,Europe / Luxembourg
EPI_ISL_632802,Europe / Gibraltar
EPI_ISL_632810,Europe / Gibraltar
EPI_ISL_632809,Europe / Gibraltar
EPI_ISL_615018,Europe / Gibraltar
EPI_ISL_615056,Europe / Gibraltar
EPI_ISL_827677,Europe / Iceland
EPI_ISL_827672,Europe / Iceland
EPI_ISL_615058,Europe / Gibraltar
EPI_ISL_827544,Europe / Iceland
EPI_ISL_615053,Europe / Gibraltar
EPI_ISL_615055,Europe / Gibraltar
EPI_ISL_615062,Europe / Gibraltar
EPI_ISL_632800,Europe / Gibraltar
EPI_ISL_632807,Europe / Gibraltar
EPI_ISL_711054,Wales
EPI_ISL_632822,Europe / Gibraltar
EPI_ISL_632821,Europe / Gibraltar
EPI_ISL_615038,Europe / Gibraltar
EPI_ISL_740337,Europe / Luxembourg
EPI_ISL_1008419,Europe / Sweden
EPI_ISL_615057,Europe / Gibraltar
EPI_ISL_615015,Europe / Gibraltar
EPI_ISL_615049,Europe / Gibraltar
EPI_ISL_614990,Europe / Gibraltar
EPI_ISL_615046,Europe / Gibraltar
EPI_ISL_614999,Europe / Gibraltar
EPI_ISL_615035,Europe / Gibraltar
EPI_ISL_614991,Europe / Gibraltar
EPI_ISL_615047,Europe / Gibraltar
EPI_ISL_615045,Europe / Gibraltar
EPI_ISL_615041,Europe / Gibraltar
EPI_ISL_614982,Europe / Gibraltar
EPI_ISL_614992,Europe / Gibraltar
EPI_ISL_615009,Europe / Gibraltar
EPI_ISL_615048,Europe / Gibraltar
EPI_ISL_615008,Europe / Gibraltar
EPI_ISL_615006,Europe / Gibraltar
EPI_ISL_615007,Europe / Gibraltar
EPI_ISL_615003,Europe / Gibraltar
EPI_ISL_615005,Europe / Gibraltar
EPI_ISL_615042,Europe / Gibraltar
EPI_ISL_614993,Europe / Gibraltar
EPI_ISL_614994,Europe / Gibraltar
EPI_ISL_732793,Europe / Spain
EPI_ISL_615037,Europe / Gibraltar
EPI_ISL_615030,Europe / Gibraltar
EPI_ISL_827999,Europe / Iceland
EPI_ISL_827993,Europe / Iceland
EPI_ISL_827977,Europe / Iceland
EPI_ISL_744934,Europe / Luxembourg
EPI_ISL_827703,Europe / Iceland
EPI_ISL_615013,Europe / Gibraltar
EPI_ISL_614986,Europe / Gibraltar
EPI_ISL_615027,Europe / Gibraltar
EPI_ISL_614987,Europe / Gibraltar
EPI_ISL_666241,Wales
EPI_ISL_827699,Europe / Iceland
EPI_ISL_615032,Europe / Gibraltar
EPI_ISL_614984,Europe / Gibraltar
EPI_ISL_676535,Europe / Sweden
EPI_ISL_615026,Europe / Gibraltar
EPI_ISL_615029,Europe / Gibraltar
EPI_ISL_615031,Europe / Gibraltar
EPI_ISL_614988,Europe / Gibraltar
EPI_ISL_614989,Europe / Gibraltar
EPI_ISL_615020,Europe / Gibraltar
EPI_ISL_632820,Europe / Gibraltar
EPI_ISL_632811,Europe / Gibraltar
EPI_ISL_632816,Europe / Gibraltar
EPI_ISL_632817,Europe / Gibraltar
EPI_ISL_666883,Europe / Belgium
EPI_ISL_632801,Europe / Gibraltar
EPI_ISL_828209,Europe / Iceland
EPI_ISL_666102,Scotland
EPI_ISL_711053,Wales
EPI_ISL_666101,Scotland
EPI_ISL_2595798,Europe / France
EPI_ISL_652023,Scotland
EPI_ISL_796677,Europe / Norway
EPI_ISL_711052,Wales
EPI_ISL_676477,Scotland
EPI_ISL_676444,Scotland
EPI_ISL_827701,Europe / Iceland
EPI_ISL_666105,Scotland
EPI_ISL_632799,Europe / Gibraltar
EPI_ISL_827117,Europe / Iceland
EPI_ISL_827115,Europe / Iceland
EPI_ISL_827116,Europe / Iceland
EPI_ISL_666106,Scotland
EPI_ISL_829867,Europe / Iceland
EPI_ISL_827384,Europe / Iceland
EPI_ISL_632798,Europe / Gibraltar
EPI_ISL_827380,Europe / Iceland
EPI_ISL_827381,Europe / Iceland
EPI_ISL_827114,Europe / Iceland
EPI_ISL_829866,Europe / Iceland
EPI_ISL_827997,Europe / Iceland
EPI_ISL_827968,Europe / Iceland
EPI_ISL_828214,Europe / Iceland
EPI_ISL_652027,Scotland
EPI_ISL_740169,Europe / Luxembourg
EPI_ISL_744627,Europe / Luxembourg
EPI_ISL_666060,Scotland
EPI_ISL_652026,Scotland
EPI_ISL_814683,Scotland
EPI_ISL_1311493,Europe / Netherlands
EPI_ISL_2301526,Europe / Greece
EPI_ISL_2301522,Europe / Greece
EPI_ISL_2301538,Europe / Greece
EPI_ISL_2301543,Europe / Greece
EPI_ISL_740453,Europe / Luxembourg
EPI_ISL_2595815,Europe / France
EPI_ISL_680530,Scotland
EPI_ISL_744876,Europe / Luxembourg
EPI_ISL_744882,Europe / Luxembourg
EPI_ISL_744818,Europe / Luxembourg
EPI_ISL_1751719,Europe / Germany
EPI_ISL_680531,Scotland
EPI_ISL_740449,Europe / Luxembourg
EPI_ISL_2756987,Europe / France
EPI_ISL_2450758,Europe / Italy
EPI_ISL_680508,Scotland
EPI_ISL_705771,Scotland
EPI_ISL_680529,Scotland
EPI_ISL_680532,Scotland
EPI_ISL_680533,Scotland
EPI_ISL_814682,Scotland
EPI_ISL_652051,Scotland
EPI_ISL_652025,Scotland
EPI_ISL_680509,Scotland
EPI_ISL_739886,Europe / Luxembourg
EPI_ISL_3730908,Europe / Italy
EPI_ISL_680534,Scotland
EPI_ISL_652024,Scotland
EPI_ISL_639160,Wales
EPI_ISL_676472,Scotland
EPI_ISL_1014735,Europe / Spain
EPI_ISL_693847,Europe / Switzerland
EPI_ISL_693848,Europe / Switzerland
EPI_ISL_693845,Europe / Switzerland
EPI_ISL_693850,Europe / Switzerland
EPI_ISL_693849,Europe / Switzerland
EPI_ISL_693859,Europe / Switzerland
EPI_ISL_7210743,Europe / Cyprus
EPI_ISL_739794,Europe / Luxembourg
EPI_ISL_732645,Europe / Finland
EPI_ISL_4425123,Europe / Spain
EPI_ISL_829569,Europe / Iceland
EPI_ISL_829566,Europe / Iceland
EPI_ISL_829064,Europe / Iceland
EPI_ISL_829068,Europe / Iceland
EPI_ISL_829069,Europe / Iceland
EPI_ISL_829187,Europe / Iceland
EPI_ISL_1647998,Europe / Germany
EPI_ISL_11207419,Oceania / Solomon Islands
EPI_ISL_1311863,Europe / Italy
EPI_ISL_827628,Europe / Iceland
EPI_ISL_827627,Europe / Iceland
EPI_ISL_740410,Europe / Luxembourg
EPI_ISL_744964,Europe / Luxembourg
EPI_ISL_775461,Europe / Norway
EPI_ISL_828299,Europe / Iceland
EPI_ISL_829790,Europe / Iceland
EPI_ISL_829787,Europe / Iceland
EPI_ISL_827314,Europe / Iceland
EPI_ISL_829786,Europe / Iceland
EPI_ISL_829785,Europe / Iceland
EPI_ISL_829822,Europe / Iceland
EPI_ISL_2655370,Europe / Spain
EPI_ISL_829163,Europe / Iceland
EPI_ISL_648157,Europe / Sweden
EPI_ISL_661292,Europe / Sweden
EPI_ISL_2227945,Europe / Spain
EPI_ISL_4771882,Oceania / Solomon Islands
EPI_ISL_934335,Europe / Sweden
EPI_ISL_2333498,Europe / Norway
EPI_ISL_775327,Europe / Norway
EPI_ISL_827311,Europe / Iceland
EPI_ISL_827312,Europe / Iceland
EPI_ISL_827315,Europe / Iceland
EPI_ISL_2367317,Europe / Switzerland
EPI_ISL_780025,Europe / Spain
EPI_ISL_828027,Europe / Iceland
EPI_ISL_829067,Europe / Iceland
EPI_ISL_1168041,Europe / Sweden
EPI_ISL_829788,Europe / Iceland
EPI_ISL_829784,Europe / Iceland
EPI_ISL_859797,Asia / United Arab Emirates
EPI_ISL_829827,Europe / Iceland
EPI_ISL_829070,Europe / Iceland
EPI_ISL_829095,Europe / Iceland
EPI_ISL_829065,Europe / Iceland
EPI_ISL_829063,Europe / Iceland
EPI_ISL_708141,Europe / Norway
EPI_ISL_829318,Europe / Iceland
EPI_ISL_648151,Europe / Sweden
EPI_ISL_2655368,Europe / Spain
EPI_ISL_2655354,Europe / Spain
EPI_ISL_2655353,Europe / Spain
EPI_ISL_829791,Europe / Iceland
EPI_ISL_827316,Europe / Iceland
EPI_ISL_676483,Scotland
EPI_ISL_676480,Scotland
EPI_ISL_676442,Scotland
EPI_ISL_676446,Scotland
EPI_ISL_676443,Scotland
EPI_ISL_676452,Scotland
EPI_ISL_676448,Scotland
EPI_ISL_676447,Scotland
EPI_ISL_827318,Europe / Iceland
EPI_ISL_827319,Europe / Iceland
EPI_ISL_676455,Scotland
EPI_ISL_827308,Europe / Iceland
EPI_ISL_827321,Europe / Iceland
EPI_ISL_1015311,Europe / France
EPI_ISL_676458,Scotland
EPI_ISL_676468,Scotland
EPI_ISL_828296,Europe / Iceland
EPI_ISL_828022,Europe / Iceland
EPI_ISL_828298,Europe / Iceland
EPI_ISL_829960,Europe / Iceland
EPI_ISL_828025,Europe / Iceland
EPI_ISL_676475,Scotland
EPI_ISL_676467,Scotland
EPI_ISL_676474,Scotland
EPI_ISL_676462,Scotland
EPI_ISL_676466,Scotland
EPI_ISL_676461,Scotland
EPI_ISL_676473,Scotland
EPI_ISL_676481,Scotland
EPI_ISL_828512,Europe / Iceland
EPI_ISL_7671952,Europe / Italy
EPI_ISL_828301,Europe / Iceland
EPI_ISL_828496,Europe / Iceland
EPI_ISL_7671789,Europe / Italy
EPI_ISL_676460,Scotland
EPI_ISL_2227946,Europe / Spain
EPI_ISL_676479,Scotland
EPI_ISL_676471,Scotland
EPI_ISL_676469,Scotland
EPI_ISL_676464,Scotland
EPI_ISL_676457,Scotland
EPI_ISL_676476,Scotland
EPI_ISL_676456,Scotland
EPI_ISL_676478,Scotland
EPI_ISL_676465,Scotland
EPI_ISL_676451,Scotland
EPI_ISL_676459,Scotland
EPI_ISL_676453,Scotland
EPI_ISL_676485,Scotland
EPI_ISL_1751716,Europe / Germany
EPI_ISL_904456,Europe / Netherlands
EPI_ISL_638046,Wales
EPI_ISL_7672097,Europe / Italy
EPI_ISL_639037,Wales
EPI_ISL_639105,Wales
EPI_ISL_666177,Wales
EPI_ISL_632766,Europe / Netherlands
EPI_ISL_706476,Wales
EPI_ISL_652060,Scotland
EPI_ISL_829061,Europe / Iceland
EPI_ISL_2595836,Europe / France
EPI_ISL_2596393,Europe / France
EPI_ISL_974785,North America / Canada
EPI_ISL_1648043,Europe / Germany
EPI_ISL_639261,Wales
EPI_ISL_639195,Wales
EPI_ISL_706478,Wales
EPI_ISL_706475,Wales
EPI_ISL_639227,Wales
EPI_ISL_706474,Wales
EPI_ISL_639222,Wales
EPI_ISL_706473,Wales
EPI_ISL_639330,Wales
EPI_ISL_639225,Wales
EPI_ISL_726017,Wales
EPI_ISL_639334,Wales
EPI_ISL_706482,Wales
EPI_ISL_706480,Wales
EPI_ISL_706481,Wales
EPI_ISL_860773,Europe / Switzerland
EPI_ISL_742301,Wales
EPI_ISL_666327,Wales
EPI_ISL_639568,Wales
EPI_ISL_666360,Wales
EPI_ISL_639506,Wales
EPI_ISL_639504,Wales
EPI_ISL_652530,Wales
EPI_ISL_652576,Wales
EPI_ISL_652616,Wales
EPI_ISL_639500,Wales
EPI_ISL_666221,Wales
EPI_ISL_639235,Wales
EPI_ISL_639495,Wales
EPI_ISL_666265,Wales
EPI_ISL_666261,Wales
EPI_ISL_666283,Wales
EPI_ISL_666280,Wales
EPI_ISL_639481,Wales
EPI_ISL_666185,Wales
EPI_ISL_666214,Wales
EPI_ISL_639599,Wales
EPI_ISL_666229,Wales
EPI_ISL_742308,Wales
EPI_ISL_639428,Wales
EPI_ISL_639234,Wales
EPI_ISL_639027,Wales
EPI_ISL_722577,Europe / Netherlands
EPI_ISL_722578,Europe / Netherlands
EPI_ISL_722573,Europe / Netherlands
EPI_ISL_722579,Europe / Netherlands
EPI_ISL_722580,Europe / Netherlands
EPI_ISL_722574,Europe / Netherlands
EPI_ISL_722575,Europe / Netherlands
EPI_ISL_722572,Europe / Netherlands
EPI_ISL_722576,Europe / Netherlands
EPI_ISL_639426,Wales
EPI_ISL_666344,Wales
EPI_ISL_639204,Wales
EPI_ISL_639327,Wales
EPI_ISL_639319,Wales
EPI_ISL_639369,Wales
EPI_ISL_639155,Wales
EPI_ISL_639146,Wales
EPI_ISL_639310,Wales
EPI_ISL_831226,Europe / Spain
EPI_ISL_827962,Europe / Iceland
EPI_ISL_639085,Wales
EPI_ISL_825347,Europe / Spain
EPI_ISL_639077,Wales
EPI_ISL_639057,Wales
EPI_ISL_639088,Wales
EPI_ISL_639018,Wales
EPI_ISL_829826,Europe / Iceland
EPI_ISL_651853,Scotland
EPI_ISL_1496406,Europe / Switzerland
EPI_ISL_1496403,Europe / Switzerland
EPI_ISL_1496400,Europe / Switzerland
EPI_ISL_651854,Scotland
EPI_ISL_1496367,Europe / Switzerland
EPI_ISL_639211,Wales
EPI_ISL_639217,Wales
EPI_ISL_651851,Scotland
EPI_ISL_639213,Wales
EPI_ISL_639238,Wales
EPI_ISL_651852,Scotland
EPI_ISL_718247,Europe / France
EPI_ISL_639233,Wales
EPI_ISL_639325,Wales
EPI_ISL_639308,Wales
EPI_ISL_1496626,Europe / Switzerland
EPI_ISL_1496640,Europe / Switzerland
EPI_ISL_1496533,Europe / Switzerland
EPI_ISL_639203,Wales
EPI_ISL_639206,Wales
EPI_ISL_639239,Wales
EPI_ISL_639212,Wales
EPI_ISL_639345,Wales
EPI_ISL_651811,Scotland
EPI_ISL_639249,Wales
EPI_ISL_706479,Wales
EPI_ISL_742310,Wales
EPI_ISL_742300,Wales
EPI_ISL_706477,Wales
EPI_ISL_666207,Wales
EPI_ISL_666291,Wales
EPI_ISL_666223,Wales
EPI_ISL_639609,Wales
EPI_ISL_639518,Wales
EPI_ISL_639591,Wales
EPI_ISL_639540,Wales
EPI_ISL_639405,Wales
EPI_ISL_639199,Wales
EPI_ISL_639403,Wales
EPI_ISL_639197,Wales
EPI_ISL_639193,Wales
EPI_ISL_639269,Wales
EPI_ISL_639253,Wales
EPI_ISL_639254,Wales
EPI_ISL_639398,Wales
EPI_ISL_639339,Wales
EPI_ISL_639277,Wales
EPI_ISL_639321,Wales
EPI_ISL_1496531,Europe / Switzerland
EPI_ISL_1496396,Europe / Switzerland
EPI_ISL_1496687,Europe / Switzerland
EPI_ISL_639021,Wales
EPI_ISL_5314810,Europe / France
EPI_ISL_829984,Europe / Iceland
EPI_ISL_829315,Europe / Iceland
EPI_ISL_639531,Wales
EPI_ISL_2655363,Europe / Spain
EPI_ISL_829789,Europe / Iceland
EPI_ISL_829792,Europe / Iceland
EPI_ISL_639441,Wales
EPI_ISL_693857,Europe / Switzerland
EPI_ISL_639363,Wales
EPI_ISL_1496629,Europe / Switzerland
EPI_ISL_768786,Republic of Ireland
EPI_ISL_1120593,Europe / Netherlands
EPI_ISL_825348,Europe / Spain
EPI_ISL_931328,Europe / Switzerland
EPI_ISL_827728,Europe / Iceland
EPI_ISL_931401,Europe / Switzerland
EPI_ISL_652556,Wales
EPI_ISL_666227,Wales
EPI_ISL_639515,Wales
EPI_ISL_639119,Wales
EPI_ISL_5314885,Europe / France
EPI_ISL_638044,Wales
EPI_ISL_7671790,Europe / Italy
EPI_ISL_639381,Wales
EPI_ISL_639418,Wales
EPI_ISL_639328,Wales
EPI_ISL_2227948,Europe / Spain
EPI_ISL_710991,Wales
EPI_ISL_639621,Wales
EPI_ISL_654400,Europe / Spain
EPI_ISL_639576,Wales
EPI_ISL_931381,Europe / Switzerland
EPI_ISL_639602,Wales
EPI_ISL_639362,Wales
EPI_ISL_732787,Europe / Spain
EPI_ISL_639560,Wales
EPI_ISL_828575,Europe / Iceland
EPI_ISL_666157,Wales
EPI_ISL_830537,Europe / Iceland
EPI_ISL_828675,Europe / Iceland
EPI_ISL_639188,Wales
EPI_ISL_780022,Europe / Spain
EPI_ISL_666264,Wales
EPI_ISL_639469,Wales
EPI_ISL_1014738,Europe / Spain
EPI_ISL_666127,Wales
EPI_ISL_1055132,Republic of Ireland
EPI_ISL_5314888,Europe / France
EPI_ISL_666525,Wales
EPI_ISL_639586,Wales
EPI_ISL_639273,Wales
EPI_ISL_639379,Wales
EPI_ISL_2756726,Europe / France
EPI_ISL_639262,Wales
EPI_ISL_666513,Wales
EPI_ISL_860776,Europe / Switzerland
EPI_ISL_639259,Wales
EPI_ISL_666338,Wales
EPI_ISL_666321,Wales
EPI_ISL_744261,Europe / Luxembourg
EPI_ISL_639280,Wales
EPI_ISL_639322,Wales
EPI_ISL_949224,Europe / Spain
EPI_ISL_7210787,Europe / Cyprus
EPI_ISL_7210789,Europe / Cyprus
EPI_ISL_7210790,Europe / Cyprus
EPI_ISL_7210791,Europe / Cyprus
EPI_ISL_7210792,Europe / Cyprus
EPI_ISL_829317,Europe / Iceland
EPI_ISL_639358,Wales
EPI_ISL_7672014,Europe / Italy
EPI_ISL_639244,Wales
EPI_ISL_860775,Europe / Switzerland
EPI_ISL_639041,Wales
EPI_ISL_1120594,Europe / Netherlands
EPI_ISL_1120592,Europe / Netherlands
EPI_ISL_652058,Scotland
EPI_ISL_7672315,Europe / Italy
EPI_ISL_639080,Wales
EPI_ISL_831227,Europe / Spain
EPI_ISL_639443,Wales
EPI_ISL_5914697,Europe / France
EPI_ISL_1164684,Europe / Cyprus
EPI_ISL_744604,Europe / Luxembourg
EPI_ISL_7210785,Europe / Cyprus
EPI_ISL_652038,Scotland
EPI_ISL_7671878,Europe / Italy
EPI_ISL_829314,Europe / Iceland
EPI_ISL_7671879,Europe / Italy
EPI_ISL_626641,Asia / Singapore
EPI_ISL_1120591,Europe / Netherlands
EPI_ISL_7671880,Europe / Italy
EPI_ISL_744763,Europe / Luxembourg
EPI_ISL_639045,Wales
EPI_ISL_931386,Europe / Switzerland
EPI_ISL_639148,Wales
EPI_ISL_651812,Scotland
EPI_ISL_744207,Europe / Luxembourg
EPI_ISL_639275,Wales
EPI_ISL_639282,Wales
EPI_ISL_639288,Wales
EPI_ISL_639166,Wales
EPI_ISL_639267,Wales
EPI_ISL_639082,Wales
EPI_ISL_827729,Europe / Iceland
EPI_ISL_639035,Wales
EPI_ISL_651855,Scotland
EPI_ISL_931327,Europe / Switzerland
EPI_ISL_7672012,Europe / Italy
EPI_ISL_639359,Wales
EPI_ISL_639427,Wales
EPI_ISL_1014737,Europe / Spain
EPI_ISL_652035,Scotland
EPI_ISL_651857,Scotland
EPI_ISL_740116,Europe / Luxembourg
EPI_ISL_651850,Scotland
EPI_ISL_651856,Scotland
EPI_ISL_651858,Scotland
EPI_ISL_740445,Europe / Luxembourg
EPI_ISL_639108,Wales
EPI_ISL_744325,Europe / Luxembourg
EPI_ISL_852983,Europe / Spain
EPI_ISL_639090,Wales
EPI_ISL_1751720,Europe / Germany
EPI_ISL_1496315,Europe / Switzerland
EPI_ISL_1496467,Europe / Switzerland
EPI_ISL_1496374,Europe / Switzerland
EPI_ISL_680582,Wales
EPI_ISL_7210788,Europe / Cyprus
EPI_ISL_7210784,Europe / Cyprus
EPI_ISL_2301546,Europe / Greece
EPI_ISL_780404,North America / Bermuda
EPI_ISL_1055133,Republic of Ireland
EPI_ISL_931326,Europe / Switzerland
EPI_ISL_931320,Europe / Switzerland
EPI_ISL_931319,Europe / Switzerland
EPI_ISL_931338,Europe / Switzerland
EPI_ISL_2302042,Europe / Greece
EPI_ISL_647800,Wales
EPI_ISL_647798,Wales
EPI_ISL_2003731,Europe / Germany
EPI_ISL_828571,Europe / Iceland
EPI_ISL_680524,Scotland
EPI_ISL_680521,Scotland
EPI_ISL_827726,Europe / Iceland
EPI_ISL_742312,Wales
EPI_ISL_742313,Wales
EPI_ISL_827731,Europe / Iceland
EPI_ISL_652039,Scotland
EPI_ISL_666218,Wales
EPI_ISL_652034,Scotland
EPI_ISL_831225,Europe / Spain
EPI_ISL_831224,Europe / Spain
EPI_ISL_3357933,Europe / France
EPI_ISL_6640778,Europe / Romania
EPI_ISL_6640779,Europe / Romania
EPI_ISL_680720,Wales
EPI_ISL_711026,Wales
EPI_ISL_711014,Wales
EPI_ISL_652566,Wales
EPI_ISL_652601,Wales
EPI_ISL_814684,Scotland
EPI_ISL_666136,Wales
EPI_ISL_666253,Wales
EPI_ISL_666165,Wales
EPI_ISL_666343,Wales
EPI_ISL_666480,Wales
EPI_ISL_666483,Wales
EPI_ISL_680536,Scotland
EPI_ISL_680525,Scotland
EPI_ISL_680587,Wales
EPI_ISL_680519,Scotland
EPI_ISL_742315,Wales
EPI_ISL_780405,North America / Bermuda
EPI_ISL_780410,North America / Bermuda
EPI_ISL_780406,North America / Bermuda
EPI_ISL_680517,Scotland
EPI_ISL_680527,Scotland
EPI_ISL_626352,Oceania / New Zealand
EPI_ISL_2333175,Europe / Norway
EPI_ISL_4425122,Europe / Spain
EPI_ISL_1496380,Europe / Switzerland
EPI_ISL_1496482,Europe / Switzerland
EPI_ISL_647804,Wales
EPI_ISL_1496695,Europe / Switzerland
EPI_ISL_652057,Scotland
EPI_ISL_801488,Europe / Netherlands
EPI_ISL_722582,Europe / Netherlands
EPI_ISL_722588,Europe / Netherlands
EPI_ISL_722581,Europe / Netherlands
EPI_ISL_722587,Europe / Netherlands
EPI_ISL_639240,Wales
EPI_ISL_637868,Wales
EPI_ISL_638172,Wales
EPI_ISL_639122,Wales
EPI_ISL_1311504,Europe / Netherlands
EPI_ISL_680528,Scotland
EPI_ISL_680518,Scotland
EPI_ISL_680526,Scotland
EPI_ISL_680516,Scotland
EPI_ISL_652059,Scotland
EPI_ISL_639115,Wales
EPI_ISL_607927,England
EPI_ISL_581123,England
EPI_ISL_601253,England
EPI_ISL_634411,England
EPI_ISL_643063,England
EPI_ISL_611161,England
EPI_ISL_643050,England
EPI_ISL_629922,England
EPI_ISL_630623,England
EPI_ISL_595768,England
EPI_ISL_629333,England
EPI_ISL_589593,England
EPI_ISL_630270,England
EPI_ISL_529551,England
EPI_ISL_2751275,England
EPI_ISL_630286,England
EPI_ISL_576574,England
EPI_ISL_623471,England
EPI_ISL_551981,England
EPI_ISL_2733382,England
EPI_ISL_629332,England
EPI_ISL_663201,England
EPI_ISL_633664,England
EPI_ISL_633454,England
EPI_ISL_631121,England
EPI_ISL_551126,England
EPI_ISL_589852,England
EPI_ISL_607708,England
EPI_ISL_587731,England
EPI_ISL_567616,England
EPI_ISL_2733144,England
EPI_ISL_3003410,England
EPI_ISL_609764,England
EPI_ISL_553256,England
EPI_ISL_552589,England
EPI_ISL_623946,England
EPI_ISL_611149,England
EPI_ISL_579827,England
EPI_ISL_627671,England
EPI_ISL_673070,England
EPI_ISL_2751141,England
EPI_ISL_610886,England
EPI_ISL_550026,England
EPI_ISL_607024,England
EPI_ISL_2735488,England
EPI_ISL_925030,England
EPI_ISL_594913,England
EPI_ISL_653984,England
EPI_ISL_653073,England
EPI_ISL_553245,England
EPI_ISL_709923,England
EPI_ISL_610791,England
EPI_ISL_607065,England
EPI_ISL_2735420,England
EPI_ISL_643816,England
EPI_ISL_598688,England
EPI_ISL_585054,England
EPI_ISL_559831,England
EPI_ISL_575737,England
EPI_ISL_2733396,England
EPI_ISL_638802,England
EPI_ISL_628322,England
EPI_ISL_573533,England
EPI_ISL_633514,England
EPI_ISL_608874,England
EPI_ISL_630248,England
EPI_ISL_643379,England
EPI_ISL_597318,England
EPI_ISL_624441,England
EPI_ISL_576951,England
EPI_ISL_597240,England
EPI_ISL_625230,England
EPI_ISL_630981,England
EPI_ISL_644096,England
EPI_ISL_566632,England
EPI_ISL_587496,England
EPI_ISL_652856,England
EPI_ISL_606169,England
EPI_ISL_597034,England
EPI_ISL_624824,England
EPI_ISL_581060,England
EPI_ISL_662856,England
EPI_ISL_567320,England
EPI_ISL_842144,England
EPI_ISL_628409,England
EPI_ISL_634141,England
EPI_ISL_606744,England
EPI_ISL_634617,England
EPI_ISL_586928,England
EPI_ISL_652110,England
EPI_ISL_672912,England
EPI_ISL_652985,England
EPI_ISL_641710,England
EPI_ISL_607199,England
EPI_ISL_649220,England
EPI_ISL_553111,England
EPI_ISL_608197,England
EPI_ISL_628384,England
EPI_ISL_634718,England
EPI_ISL_552001,England
EPI_ISL_586841,England
EPI_ISL_2735498,England
EPI_ISL_611018,England
EPI_ISL_576598,England
EPI_ISL_606886,England
EPI_ISL_567207,England
EPI_ISL_627451,England
EPI_ISL_597419,England
EPI_ISL_630425,England
EPI_ISL_643729,England
EPI_ISL_642866,England
EPI_ISL_652348,England
EPI_ISL_607285,England
EPI_ISL_638470,England
EPI_ISL_633701,England
EPI_ISL_573690,England
EPI_ISL_610949,England
EPI_ISL_567441,England
EPI_ISL_630628,England
EPI_ISL_3003728,England
EPI_ISL_599217,England
EPI_ISL_584061,England
EPI_ISL_629354,England
EPI_ISL_551213,England
EPI_ISL_625015,England
EPI_ISL_596959,England
EPI_ISL_584832,England
EPI_ISL_2735752,England
EPI_ISL_2735416,England
EPI_ISL_630403,England
EPI_ISL_577004,England
EPI_ISL_609642,England
EPI_ISL_643981,England
EPI_ISL_607464,England
EPI_ISL_2751369,England
EPI_ISL_566807,England
EPI_ISL_633732,England
EPI_ISL_590624,England
EPI_ISL_566772,England
EPI_ISL_549396,England
EPI_ISL_597915,England
EPI_ISL_566265,England
EPI_ISL_613295,England
EPI_ISL_595130,England
EPI_ISL_611147,England
EPI_ISL_611277,England
EPI_ISL_630400,England
EPI_ISL_549586,England
EPI_ISL_587229,England
EPI_ISL_633475,England
EPI_ISL_623726,England
EPI_ISL_629674,England
EPI_ISL_607419,England
EPI_ISL_588014,England
EPI_ISL_633944,England
EPI_ISL_651604,England
EPI_ISL_611352,England
EPI_ISL_576757,England
EPI_ISL_600087,England
EPI_ISL_638231,England
EPI_ISL_638651,England
EPI_ISL_587994,England
EPI_ISL_609087,England
EPI_ISL_599851,England
EPI_ISL_623629,England
EPI_ISL_599280,England
EPI_ISL_634582,England
EPI_ISL_924607,England
EPI_ISL_643683,England
EPI_ISL_609022,England
EPI_ISL_607379,England
EPI_ISL_609588,England
EPI_ISL_606160,England
EPI_ISL_590039,England
EPI_ISL_642893,England
EPI_ISL_643680,England
EPI_ISL_598084,England
EPI_ISL_610351,England
EPI_ISL_672933,England
EPI_ISL_630897,England
EPI_ISL_568171,England
EPI_ISL_588692,England
EPI_ISL_598426,England
EPI_ISL_634007,England
EPI_ISL_633135,England
EPI_ISL_624274,England
EPI_ISL_611049,England
EPI_ISL_628410,England
EPI_ISL_627663,England
EPI_ISL_607191,England
EPI_ISL_643395,England
EPI_ISL_842860,England
EPI_ISL_587241,England
EPI_ISL_606497,England
EPI_ISL_1105319,England
EPI_ISL_588639,England
EPI_ISL_643340,England
EPI_ISL_607964,England
EPI_ISL_628414,England
EPI_ISL_638474,England
EPI_ISL_612531,England
EPI_ISL_647762,England
EPI_ISL_623649,England
EPI_ISL_643801,England
EPI_ISL_573474,England
EPI_ISL_598735,England
EPI_ISL_2733240,England
EPI_ISL_549505,England
EPI_ISL_607282,England
EPI_ISL_624552,England
EPI_ISL_643019,England
EPI_ISL_629576,England
EPI_ISL_629960,England
EPI_ISL_577181,England
EPI_ISL_594937,England
EPI_ISL_608092,England
EPI_ISL_575490,England
EPI_ISL_633805,England
EPI_ISL_598726,England
EPI_ISL_609667,England
EPI_ISL_597995,England
EPI_ISL_606502,England
EPI_ISL_630603,England
EPI_ISL_630100,England
EPI_ISL_624811,England
EPI_ISL_624675,England
EPI_ISL_653968,England
EPI_ISL_629411,England
EPI_ISL_589136,England
EPI_ISL_579804,England
EPI_ISL_706912,England
EPI_ISL_634609,England
EPI_ISL_679557,England
EPI_ISL_624767,England
EPI_ISL_610927,England
EPI_ISL_613585,England
EPI_ISL_598164,England
EPI_ISL_623256,England
EPI_ISL_594991,England
EPI_ISL_631172,England
EPI_ISL_597102,England
EPI_ISL_642890,England
EPI_ISL_623692,England
EPI_ISL_573318,England
