tip,cluster,timepoint
EPI_ISL_2893058,133,D
EPI_ISL_10137075,133,D
EPI_ISL_3298433,133,D
EPI_ISL_3591087,133,D
EPI_ISL_2984274,133,D
EPI_ISL_3298540,133,D
EPI_ISL_3716931,133,D
EPI_ISL_3467865,133,D
EPI_ISL_3088077,133,D
EPI_ISL_10145660,133,D
EPI_ISL_10134837,133,D
EPI_ISL_10137381,133,D
EPI_ISL_3591201,133,D
EPI_ISL_10134294,133,D
EPI_ISL_10137011,133,D
EPI_ISL_3253215,133,D
EPI_ISL_10132568,133,D
EPI_ISL_3247711,133,D
EPI_ISL_10142881,133,D
EPI_ISL_3375022,133,D
EPI_ISL_3298536,133,D
EPI_ISL_3672159,133,D
EPI_ISL_3717024,133,D
EPI_ISL_10130818,133,D
EPI_ISL_3672027,133,D
EPI_ISL_3716933,133,D
EPI_ISL_10131880,133,D
EPI_ISL_10131055,133,D
EPI_ISL_3374919,133,D
EPI_ISL_10130841,133,D
EPI_ISL_3058481,133,D
EPI_ISL_3375034,133,D
EPI_ISL_3298542,133,D
EPI_ISL_3374849,133,D
EPI_ISL_3045680,133,D
EPI_ISL_3467983,133,D
EPI_ISL_3154657,133,D
EPI_ISL_10141638,133,D
EPI_ISL_10144593,133,D
EPI_ISL_10133659,133,D
EPI_ISL_3716990,133,D
EPI_ISL_3154485,133,D
EPI_ISL_10136678,133,D
EPI_ISL_3045615,133,D
EPI_ISL_10134177,133,D
EPI_ISL_10141605,133,D
EPI_ISL_3535325,133,D
EPI_ISL_3247537,133,D
EPI_ISL_3118037,133,D
EPI_ISL_10136188,133,D
EPI_ISL_10137839,133,D
EPI_ISL_3136314,133,D
EPI_ISL_3467707,133,D
EPI_ISL_3467455,133,D
EPI_ISL_3253226,133,D
EPI_ISL_10131254,133,D
EPI_ISL_3535337,133,D
EPI_ISL_10141600,133,D
EPI_ISL_10138573,133,D
EPI_ISL_3535372,133,D
EPI_ISL_10133557,133,D
EPI_ISL_10142529,133,D
EPI_ISL_10137056,133,D
EPI_ISL_3672023,133,D
EPI_ISL_3502941,133,D
EPI_ISL_3535356,133,D
EPI_ISL_3374989,133,D
EPI_ISL_3467447,133,D
EPI_ISL_3591198,133,D
EPI_ISL_3374848,133,D
EPI_ISL_10131080,133,D
EPI_ISL_3298569,133,D
EPI_ISL_3356200,133,D
EPI_ISL_3502970,133,D
EPI_ISL_3591134,133,D
EPI_ISL_10139569,133,D
EPI_ISL_10139332,133,D
EPI_ISL_10131635,133,D
EPI_ISL_10138117,133,D
EPI_ISL_3672021,133,D
EPI_ISL_3739539,133,D
EPI_ISL_10142888,133,D
EPI_ISL_10136632,133,D
EPI_ISL_10136073,133,D
EPI_ISL_10133370,133,D
EPI_ISL_10133488,133,D
EPI_ISL_3374819,133,D
EPI_ISL_10130954,133,D
EPI_ISL_3298568,133,D
EPI_ISL_10139591,133,D
EPI_ISL_3467508,133,D
EPI_ISL_10131235,133,D
EPI_ISL_2789512,133,D
EPI_ISL_10144367,133,D
EPI_ISL_10131326,133,D
EPI_ISL_3591161,133,D
EPI_ISL_3535532,133,D
EPI_ISL_10133618,133,D
EPI_ISL_3535510,133,D
EPI_ISL_10139893,133,D
EPI_ISL_10145089,133,D
EPI_ISL_3247712,133,D
EPI_ISL_3374938,133,D
EPI_ISL_3205041,133,D
EPI_ISL_10134507,133,D
EPI_ISL_3591144,133,D
EPI_ISL_10131298,133,D
EPI_ISL_10130098,133,D
EPI_ISL_10137071,133,D
EPI_ISL_3088065,133,D
EPI_ISL_10137868,133,D
EPI_ISL_10134512,133,D
EPI_ISL_3591141,133,D
EPI_ISL_3672011,133,D
EPI_ISL_10130883,133,D
EPI_ISL_3356183,133,D
EPI_ISL_10131032,133,D
EPI_ISL_10133235,133,D
EPI_ISL_10131714,133,D
EPI_ISL_3591045,133,D
EPI_ISL_10137892,133,D
EPI_ISL_10131226,133,D
EPI_ISL_10136184,133,D
EPI_ISL_10134122,133,D
EPI_ISL_3154503,133,D
EPI_ISL_3204954,133,D
EPI_ISL_3205168,133,D
EPI_ISL_10133207,133,D
EPI_ISL_10130535,133,D
EPI_ISL_10141621,133,D
EPI_ISL_10133059,133,D
EPI_ISL_10134645,133,D
EPI_ISL_3205340,133,D
EPI_ISL_10131098,133,D
EPI_ISL_10139503,133,D
EPI_ISL_3011384,133,D
EPI_ISL_10134806,133,D
EPI_ISL_3374866,133,D
EPI_ISL_3011255,133,D
EPI_ISL_3374985,133,D
EPI_ISL_10135839,133,D
EPI_ISL_10142735,133,D
EPI_ISL_10136825,133,D
EPI_ISL_10131121,133,D
EPI_ISL_3205424,133,D
EPI_ISL_3205404,133,D
EPI_ISL_10134628,133,D
EPI_ISL_3058381,133,D
EPI_ISL_3374883,133,D
EPI_ISL_3467696,133,D
EPI_ISL_3088234,133,D
EPI_ISL_10133702,133,D
EPI_ISL_3253012,133,D
EPI_ISL_10143477,133,D
EPI_ISL_3088176,133,D
EPI_ISL_10142929,133,D
EPI_ISL_3467858,133,D
EPI_ISL_10134509,133,D
EPI_ISL_10136671,133,D
EPI_ISL_3672136,133,D
EPI_ISL_3591008,133,D
EPI_ISL_10138131,133,D
EPI_ISL_3136410,133,D
EPI_ISL_3088079,133,D
EPI_ISL_3136335,133,D
EPI_ISL_10141205,133,D
EPI_ISL_3374976,133,D
EPI_ISL_3467868,133,D
EPI_ISL_10148993,133,D
EPI_ISL_3205245,133,D
EPI_ISL_3088106,133,D
EPI_ISL_10143412,133,D
EPI_ISL_3253122,133,D
EPI_ISL_3739514,133,D
EPI_ISL_10132930,133,D
EPI_ISL_10134807,133,D
EPI_ISL_10133058,133,D
EPI_ISL_3374925,133,D
EPI_ISL_10145203,133,D
EPI_ISL_10131236,133,D
EPI_ISL_10137076,133,D
EPI_ISL_3298523,133,D
EPI_ISL_3154613,133,D
EPI_ISL_3118168,133,D
EPI_ISL_10136574,133,D
EPI_ISL_3467565,133,D
EPI_ISL_3716929,133,D
EPI_ISL_10131661,133,D
EPI_ISL_10143384,133,D
EPI_ISL_3117991,133,D
EPI_ISL_3672161,133,D
EPI_ISL_10144739,133,D
EPI_ISL_10131900,133,D
EPI_ISL_10135551,133,D
EPI_ISL_3058273,133,D
EPI_ISL_3467424,133,D
EPI_ISL_3253040,133,D
EPI_ISL_10136616,133,D
EPI_ISL_10142021,133,D
EPI_ISL_3591233,133,D
EPI_ISL_10133650,133,D
EPI_ISL_3467522,133,D
EPI_ISL_3672016,133,D
EPI_ISL_3591163,133,D
EPI_ISL_10142749,133,D
EPI_ISL_10142726,133,D
EPI_ISL_3204909,133,D
EPI_ISL_3253019,133,D
EPI_ISL_10142190,133,D
EPI_ISL_10136109,133,D
EPI_ISL_3253218,133,D
EPI_ISL_3535343,133,D
EPI_ISL_10131713,133,D
EPI_ISL_10142892,133,D
EPI_ISL_3739516,133,D
EPI_ISL_10136783,133,D
EPI_ISL_10142786,133,D
EPI_ISL_3375053,133,D
EPI_ISL_10130121,133,D
EPI_ISL_10136777,133,D
EPI_ISL_10134993,133,D
EPI_ISL_3739459,133,D
EPI_ISL_3205387,133,D
EPI_ISL_3205452,133,D
EPI_ISL_3205391,133,D
EPI_ISL_3375010,133,D
EPI_ISL_10143450,133,D
EPI_ISL_10132730,133,D
EPI_ISL_3205189,133,D
EPI_ISL_3739449,133,D
EPI_ISL_10137784,133,D
EPI_ISL_3374929,133,D
EPI_ISL_10131232,133,D
EPI_ISL_10136588,133,D
EPI_ISL_3672035,133,D
EPI_ISL_3672018,133,D
EPI_ISL_10134036,133,D
EPI_ISL_3253112,133,D
EPI_ISL_10133616,133,D
EPI_ISL_3136435,133,D
EPI_ISL_10130097,133,D
EPI_ISL_3298481,133,D
EPI_ISL_10145193,133,D
EPI_ISL_10141618,133,D
EPI_ISL_10131291,133,D
EPI_ISL_10131146,133,D
EPI_ISL_10136641,133,D
EPI_ISL_10142295,133,D
EPI_ISL_3088013,133,D
EPI_ISL_10142235,133,D
EPI_ISL_10138759,133,D
EPI_ISL_10143388,133,D
EPI_ISL_10143175,133,D
EPI_ISL_3298438,133,D
EPI_ISL_10134915,133,D
EPI_ISL_2984332,133,D
EPI_ISL_10130146,133,D
EPI_ISL_3204948,133,D
EPI_ISL_10136900,133,D
EPI_ISL_3503115,133,D
EPI_ISL_3205379,133,D
EPI_ISL_3739350,133,D
EPI_ISL_3205278,133,D
EPI_ISL_10134789,133,D
EPI_ISL_3535334,133,D
EPI_ISL_3154708,133,D
EPI_ISL_10130791,133,D
EPI_ISL_3672122,133,D
EPI_ISL_10132537,133,D
EPI_ISL_3253011,133,D
EPI_ISL_3591153,133,D
EPI_ISL_10135403,133,D
EPI_ISL_3672090,133,D
EPI_ISL_10137070,133,D
EPI_ISL_3253134,133,D
EPI_ISL_10138989,133,D
EPI_ISL_3467401,133,D
EPI_ISL_3154694,133,D
EPI_ISL_10136792,133,D
EPI_ISL_10139619,133,D
EPI_ISL_3672029,133,D
EPI_ISL_3591150,133,D
EPI_ISL_10134856,133,D
EPI_ISL_3253161,133,D
EPI_ISL_3672196,133,D
EPI_ISL_10136663,133,D
EPI_ISL_10136650,133,D
EPI_ISL_10143404,133,D
EPI_ISL_3356186,133,D
EPI_ISL_10140257,133,D
EPI_ISL_10142703,133,D
EPI_ISL_10135999,133,D
EPI_ISL_10132933,133,D
EPI_ISL_3298419,133,D
EPI_ISL_3204904,133,D
EPI_ISL_3204974,133,D
EPI_ISL_3205432,133,D
EPI_ISL_2789547,133,D
EPI_ISL_10136760,133,D
EPI_ISL_3253005,133,D
EPI_ISL_10134985,133,D
EPI_ISL_3467439,133,D
EPI_ISL_3739471,133,D
EPI_ISL_3374949,133,D
EPI_ISL_10142305,133,D
EPI_ISL_3503087,133,D
EPI_ISL_10135099,133,D
EPI_ISL_3672041,133,D
EPI_ISL_3117997,133,D
EPI_ISL_3205228,133,D
EPI_ISL_10133281,133,D
EPI_ISL_3739336,133,D
EPI_ISL_3356074,133,D
EPI_ISL_3253179,133,D
EPI_ISL_10131744,133,D
EPI_ISL_3467705,133,D
EPI_ISL_3298545,133,D
EPI_ISL_10134633,133,D
EPI_ISL_3374863,133,D
EPI_ISL_3205401,133,D
EPI_ISL_10139345,133,D
EPI_ISL_10142880,133,D
EPI_ISL_10136794,133,D
EPI_ISL_3058341,133,D
EPI_ISL_10139568,133,D
EPI_ISL_3298426,133,D
EPI_ISL_3375048,133,D
EPI_ISL_10136615,133,D
EPI_ISL_10141660,133,D
EPI_ISL_10131135,133,D
EPI_ISL_10130518,133,D
EPI_ISL_3058447,133,D
EPI_ISL_10142181,133,D
EPI_ISL_3058492,133,D
EPI_ISL_3374878,133,D
EPI_ISL_3672030,133,D
EPI_ISL_2984405,133,D
EPI_ISL_10142946,133,D
EPI_ISL_10139318,133,D
EPI_ISL_2984412,134,D
EPI_ISL_3356101,135,D
EPI_ISL_3205315,136,D
EPI_ISL_3356166,137,D
EPI_ISL_10143623,137,D
EPI_ISL_3204981,138,D
EPI_ISL_3253036,138,D
EPI_ISL_3356066,138,D
EPI_ISL_3298501,138,D
EPI_ISL_3247618,138,D
EPI_ISL_3717014,138,D
EPI_ISL_4274907,138,D
EPI_ISL_3591034,138,D
EPI_ISL_3375012,138,D
EPI_ISL_3739523,138,D
EPI_ISL_3535387,138,D
EPI_ISL_3503021,138,D
EPI_ISL_3739533,138,D
EPI_ISL_3154647,138,D
EPI_ISL_3467583,138,D
EPI_ISL_3356133,138,D
EPI_ISL_3154672,138,D
EPI_ISL_3356145,138,D
EPI_ISL_3205195,138,D
EPI_ISL_3298489,138,D
EPI_ISL_3088139,138,D
EPI_ISL_3502963,138,D
EPI_ISL_3247703,138,D
EPI_ISL_3739534,138,D
EPI_ISL_3088191,138,D
EPI_ISL_10134981,138,D
EPI_ISL_3205049,138,D
EPI_ISL_3205216,138,D
EPI_ISL_3205417,138,D
EPI_ISL_10143814,138,D
EPI_ISL_3136456,138,D
EPI_ISL_3503085,138,D
EPI_ISL_3739446,138,D
EPI_ISL_10139592,138,D
EPI_ISL_3739448,138,D
EPI_ISL_3045753,138,D
EPI_ISL_3375014,138,D
EPI_ISL_3535508,138,D
EPI_ISL_3717060,138,D
EPI_ISL_3205117,138,D
EPI_ISL_3298594,138,D
EPI_ISL_3535495,138,D
EPI_ISL_2984324,138,D
EPI_ISL_10134585,138,D
EPI_ISL_3298465,138,D
EPI_ISL_3117995,138,D
EPI_ISL_3252993,138,D
EPI_ISL_3298446,138,D
EPI_ISL_3671998,138,D
EPI_ISL_3088071,138,D
EPI_ISL_3205435,138,D
EPI_ISL_3356120,138,D
EPI_ISL_3591139,138,D
EPI_ISL_3247663,138,D
EPI_ISL_3298549,138,D
EPI_ISL_3088100,138,D
EPI_ISL_3247617,138,D
EPI_ISL_3252988,138,D
EPI_ISL_3356223,138,D
EPI_ISL_3154704,138,D
EPI_ISL_3247609,138,D
EPI_ISL_3253085,138,D
EPI_ISL_3087999,138,D
EPI_ISL_3045619,138,D
EPI_ISL_3535497,138,D
EPI_ISL_3205318,138,D
EPI_ISL_3467727,138,D
EPI_ISL_3118038,138,D
EPI_ISL_3467594,138,D
EPI_ISL_3375011,138,D
EPI_ISL_3535467,138,D
EPI_ISL_3118056,138,D
EPI_ISL_3374908,138,D
EPI_ISL_3154663,138,D
EPI_ISL_3503089,138,D
EPI_ISL_3247533,138,D
EPI_ISL_3672002,138,D
EPI_ISL_3088107,138,D
EPI_ISL_3253023,138,D
EPI_ISL_3247583,138,D
EPI_ISL_3374859,138,D
EPI_ISL_3253024,138,D
EPI_ISL_3252997,138,D
EPI_ISL_3716952,138,D
EPI_ISL_3088147,138,D
EPI_ISL_3088089,138,D
EPI_ISL_3298445,138,D
EPI_ISL_3088060,138,D
EPI_ISL_3591038,138,D
EPI_ISL_3503067,138,D
EPI_ISL_3374900,138,D
EPI_ISL_3672193,138,D
EPI_ISL_3716922,138,D
EPI_ISL_3739506,138,D
EPI_ISL_3088042,138,D
EPI_ISL_3205165,138,D
EPI_ISL_3374998,138,D
EPI_ISL_3205414,138,D
EPI_ISL_3205353,138,D
EPI_ISL_3205380,138,D
EPI_ISL_3205422,138,D
EPI_ISL_3374846,138,D
EPI_ISL_3375018,138,D
EPI_ISL_3205259,138,D
EPI_ISL_3591033,138,D
EPI_ISL_3088084,138,D
EPI_ISL_3799305,138,D
EPI_ISL_3535493,138,D
EPI_ISL_3298498,138,D
EPI_ISL_3154700,138,D
EPI_ISL_3253126,138,D
EPI_ISL_3799309,138,D
EPI_ISL_10138213,138,D
EPI_ISL_3087993,138,D
EPI_ISL_3204956,138,D
EPI_ISL_3375081,138,D
EPI_ISL_3467954,138,D
EPI_ISL_3356113,138,D
EPI_ISL_3716947,138,D
EPI_ISL_3503098,138,D
EPI_ISL_3739586,138,D
EPI_ISL_3467958,138,D
EPI_ISL_3045671,138,D
EPI_ISL_3375067,138,D
EPI_ISL_3088072,138,D
EPI_ISL_3118043,138,D
EPI_ISL_3591100,138,D
EPI_ISL_3253154,138,D
EPI_ISL_3672177,138,D
EPI_ISL_3467698,138,D
EPI_ISL_3374869,138,D
EPI_ISL_3503066,138,D
EPI_ISL_3591156,138,D
EPI_ISL_3205223,138,D
EPI_ISL_3739462,138,D
EPI_ISL_3088008,138,D
EPI_ISL_3298480,138,D
EPI_ISL_3298521,138,D
EPI_ISL_3205211,138,D
EPI_ISL_3672076,138,D
EPI_ISL_3205256,138,D
EPI_ISL_3058416,138,D
EPI_ISL_3253018,138,D
EPI_ISL_3535314,138,D
EPI_ISL_3503126,138,D
EPI_ISL_3375037,138,D
EPI_ISL_3205180,138,D
EPI_ISL_3672115,138,D
EPI_ISL_3088017,138,D
EPI_ISL_3154604,138,D
EPI_ISL_3253140,138,D
EPI_ISL_3375005,138,D
EPI_ISL_3467358,138,D
EPI_ISL_3154648,138,D
EPI_ISL_3356210,138,D
EPI_ISL_3136263,138,D
EPI_ISL_3088088,138,D
EPI_ISL_3136300,138,D
EPI_ISL_3356019,138,D
EPI_ISL_3535502,138,D
EPI_ISL_3716987,138,D
EPI_ISL_3672096,138,D
EPI_ISL_3204968,138,D
EPI_ISL_3374876,138,D
EPI_ISL_3671985,138,D
EPI_ISL_3591070,138,D
EPI_ISL_3535381,138,D
EPI_ISL_3356170,138,D
EPI_ISL_3591077,138,D
EPI_ISL_3374852,138,D
EPI_ISL_3503099,138,D
EPI_ISL_3298403,138,D
EPI_ISL_3535498,138,D
EPI_ISL_3205322,138,D
EPI_ISL_3717016,138,D
EPI_ISL_3136270,138,D
EPI_ISL_3154651,138,D
EPI_ISL_3088143,138,D
EPI_ISL_3118042,138,D
EPI_ISL_3205364,138,D
EPI_ISL_3253078,138,D
EPI_ISL_4274913,138,D
EPI_ISL_3118039,138,D
EPI_ISL_3535368,138,D
EPI_ISL_3739529,138,D
EPI_ISL_3535318,138,D
EPI_ISL_3136301,138,D
EPI_ISL_3298490,138,D
EPI_ISL_3739453,138,D
EPI_ISL_3298400,138,D
EPI_ISL_3298413,138,D
EPI_ISL_3375001,138,D
EPI_ISL_3672075,138,D
EPI_ISL_3154687,138,D
EPI_ISL_3247681,138,D
EPI_ISL_3672086,138,D
EPI_ISL_3591193,138,D
EPI_ISL_3739582,138,D
EPI_ISL_3503003,138,D
EPI_ISL_3205114,138,D
EPI_ISL_3671980,138,D
EPI_ISL_3374824,138,D
EPI_ISL_3467553,138,D
EPI_ISL_3671997,138,D
EPI_ISL_3252984,138,D
EPI_ISL_3118022,138,D
EPI_ISL_3467999,138,D
EPI_ISL_3503050,138,D
EPI_ISL_10142296,138,D
EPI_ISL_3205197,138,D
EPI_ISL_3503094,138,D
EPI_ISL_3591209,138,D
EPI_ISL_3503107,138,D
EPI_ISL_3671996,138,D
EPI_ISL_3118205,138,D
EPI_ISL_3591229,138,D
EPI_ISL_3739311,138,D
EPI_ISL_3205232,138,D
EPI_ISL_3298526,138,D
EPI_ISL_3717022,138,D
EPI_ISL_3356184,138,D
EPI_ISL_3672051,138,D
EPI_ISL_3154665,138,D
EPI_ISL_3088142,138,D
EPI_ISL_3253164,138,D
EPI_ISL_3298500,138,D
EPI_ISL_3298597,138,D
EPI_ISL_3030753,138,D
EPI_ISL_3739451,138,D
EPI_ISL_3356055,138,D
EPI_ISL_3298544,138,D
EPI_ISL_3739503,138,D
EPI_ISL_3356100,138,D
EPI_ISL_3591155,138,D
EPI_ISL_3671976,138,D
EPI_ISL_3374942,138,D
EPI_ISL_3204976,138,D
EPI_ISL_3375009,138,D
EPI_ISL_3535383,138,D
EPI_ISL_3375043,138,D
EPI_ISL_3045655,138,D
EPI_ISL_3088043,138,D
EPI_ISL_3204906,138,D
EPI_ISL_3374912,138,D
EPI_ISL_3591172,138,D
EPI_ISL_3088078,138,D
EPI_ISL_3253114,138,D
EPI_ISL_3535428,138,D
EPI_ISL_3253108,138,D
EPI_ISL_3298437,138,D
EPI_ISL_3253194,138,D
EPI_ISL_3716919,138,D
EPI_ISL_3136462,138,D
EPI_ISL_2984319,138,D
EPI_ISL_3739464,138,D
EPI_ISL_3154625,138,D
EPI_ISL_3117984,138,D
EPI_ISL_3535500,138,D
EPI_ISL_3591027,138,D
EPI_ISL_3118019,138,D
EPI_ISL_3247710,138,D
EPI_ISL_3088134,138,D
EPI_ISL_3467504,138,D
EPI_ISL_3088131,138,D
EPI_ISL_3205375,138,D
EPI_ISL_3058287,138,D
EPI_ISL_3247622,138,D
EPI_ISL_3591205,138,D
EPI_ISL_3154476,138,D
EPI_ISL_3591055,138,D
EPI_ISL_3205317,138,D
EPI_ISL_3374948,139,D
EPI_ISL_3375023,139,D
EPI_ISL_10133068,140,D
EPI_ISL_3355993,141,D
EPI_ISL_10142697,142,D
EPI_ISL_10134508,143,D
EPI_ISL_3503119,144,D
EPI_ISL_10138534,144,D
EPI_ISL_3503095,144,D
EPI_ISL_3356079,144,D
EPI_ISL_10142568,144,D
EPI_ISL_10137642,145,D
EPI_ISL_10139336,145,D
EPI_ISL_10141597,146,D
EPI_ISL_10134905,147,D
EPI_ISL_3045694,148,D
EPI_ISL_3467720,149,D
EPI_ISL_3591078,149,D
EPI_ISL_3535392,149,D
EPI_ISL_3088276,150,D
EPI_ISL_3136461,150,D
EPI_ISL_3247680,150,D
EPI_ISL_3247736,150,D
EPI_ISL_3672181,151,D
EPI_ISL_3058442,152,D
EPI_ISL_3088056,152,D
EPI_ISL_3118095,152,D
EPI_ISL_3088298,152,D
EPI_ISL_3088182,152,D
EPI_ISL_10135814,153,D
EPI_ISL_2984383,154,D
EPI_ISL_10133763,155,D
EPI_ISL_3011490,155,D
EPI_ISL_3136307,156,D
EPI_ISL_3136403,157,D
EPI_ISL_3739328,158,D
EPI_ISL_3247565,159,D
EPI_ISL_10134621,159,D
EPI_ISL_3739438,159,D
EPI_ISL_3716971,159,D
EPI_ISL_3467420,159,D
EPI_ISL_3591066,159,D
EPI_ISL_10134211,159,D
EPI_ISL_3298571,159,D
EPI_ISL_3356119,159,D
EPI_ISL_3739522,159,D
EPI_ISL_10143619,159,D
EPI_ISL_3467843,159,D
EPI_ISL_3716966,159,D
EPI_ISL_3672038,159,D
EPI_ISL_3298564,159,D
EPI_ISL_3298560,159,D
EPI_ISL_3356121,159,D
EPI_ISL_3672025,159,D
EPI_ISL_3672032,159,D
EPI_ISL_3672017,159,D
EPI_ISL_3591084,159,D
EPI_ISL_3375004,159,D
EPI_ISL_3118021,159,D
EPI_ISL_3716964,159,D
EPI_ISL_3535336,159,D
EPI_ISL_3298596,159,D
EPI_ISL_3374940,159,D
EPI_ISL_3739458,159,D
EPI_ISL_3503023,159,D
EPI_ISL_3591114,159,D
EPI_ISL_3716988,159,D
EPI_ISL_10135810,159,D
EPI_ISL_3253182,159,D
EPI_ISL_3298589,159,D
EPI_ISL_3375021,159,D
EPI_ISL_3467599,159,D
EPI_ISL_3011387,159,D
EPI_ISL_3591082,159,D
EPI_ISL_3011390,159,D
EPI_ISL_3467872,159,D
EPI_ISL_3503096,159,D
EPI_ISL_3716968,159,D
EPI_ISL_3716938,159,D
EPI_ISL_3247598,160,D
EPI_ISL_10134702,161,D
EPI_ISL_10136125,161,D
EPI_ISL_10136124,161,D
EPI_ISL_10138080,162,D
EPI_ISL_10141971,162,D
EPI_ISL_10141204,162,D
EPI_ISL_10139617,162,D
EPI_ISL_3253213,163,D
EPI_ISL_3739310,163,D
EPI_ISL_3716992,164,D
EPI_ISL_3739580,165,D
EPI_ISL_2968249,166,D
EPI_ISL_3118121,166,D
EPI_ISL_3136279,166,D
EPI_ISL_3058398,166,D
EPI_ISL_3118065,166,D
EPI_ISL_3045661,166,D
EPI_ISL_3088217,166,D
EPI_ISL_3154653,166,D
EPI_ISL_2968228,166,D
EPI_ISL_3058402,166,D
EPI_ISL_3088246,166,D
EPI_ISL_3045656,166,D
EPI_ISL_2932035,166,D
EPI_ISL_3118091,166,D
EPI_ISL_3088222,166,D
EPI_ISL_3717023,166,D
EPI_ISL_3672093,166,D
EPI_ISL_2932008,166,D
EPI_ISL_3204915,166,D
EPI_ISL_3118117,166,D
EPI_ISL_10141590,166,D
EPI_ISL_3118063,166,D
EPI_ISL_3739531,166,D
EPI_ISL_3118123,166,D
EPI_ISL_3088299,166,D
EPI_ISL_3058379,166,D
EPI_ISL_3591174,166,D
EPI_ISL_3058268,166,D
EPI_ISL_3088258,166,D
EPI_ISL_3136420,166,D
EPI_ISL_3088223,166,D
EPI_ISL_3204961,166,D
EPI_ISL_3118096,166,D
EPI_ISL_2984311,166,D
EPI_ISL_3154482,166,D
EPI_ISL_2932020,166,D
EPI_ISL_3205334,166,D
EPI_ISL_3247620,166,D
EPI_ISL_3671965,166,D
EPI_ISL_3088233,166,D
EPI_ISL_3030819,166,D
EPI_ISL_3058372,166,D
EPI_ISL_3058388,166,D
EPI_ISL_3045668,166,D
EPI_ISL_3118124,166,D
EPI_ISL_3205170,166,D
EPI_ISL_3058304,166,D
EPI_ISL_3739530,166,D
EPI_ISL_3247705,166,D
EPI_ISL_3799306,166,D
EPI_ISL_3118140,166,D
EPI_ISL_3247693,166,D
EPI_ISL_3045732,166,D
EPI_ISL_3298391,166,D
EPI_ISL_3118118,166,D
EPI_ISL_3088251,166,D
EPI_ISL_2984321,166,D
EPI_ISL_3030799,166,D
EPI_ISL_2968237,166,D
EPI_ISL_2893075,166,D
EPI_ISL_3356084,166,D
EPI_ISL_3672094,166,D
EPI_ISL_2984287,166,D
EPI_ISL_3088221,166,D
EPI_ISL_3045626,166,D
EPI_ISL_3205447,166,D
EPI_ISL_3058356,166,D
EPI_ISL_3058355,166,D
EPI_ISL_3118145,166,D
EPI_ISL_2932013,166,D
EPI_ISL_3247682,166,D
EPI_ISL_3058366,166,D
EPI_ISL_3088229,166,D
EPI_ISL_3717019,166,D
EPI_ISL_3118102,166,D
EPI_ISL_3247743,166,D
EPI_ISL_3088240,166,D
EPI_ISL_2968272,166,D
EPI_ISL_2968157,166,D
EPI_ISL_3088248,166,D
EPI_ISL_3088236,166,D
EPI_ISL_3205296,166,D
EPI_ISL_2968193,166,D
EPI_ISL_3118089,166,D
EPI_ISL_3030773,166,D
EPI_ISL_3118143,166,D
EPI_ISL_3136275,166,D
EPI_ISL_3535347,166,D
EPI_ISL_3739465,166,D
EPI_ISL_3045669,166,D
EPI_ISL_3088237,166,D
EPI_ISL_3045739,166,D
EPI_ISL_2968233,166,D
EPI_ISL_3045638,166,D
EPI_ISL_3045695,166,D
EPI_ISL_3058387,166,D
EPI_ISL_3118108,166,D
EPI_ISL_3058364,166,D
EPI_ISL_3154461,166,D
EPI_ISL_2984261,166,D
EPI_ISL_3356032,166,D
EPI_ISL_2932036,166,D
EPI_ISL_3045690,166,D
EPI_ISL_3136327,166,D
EPI_ISL_3088181,166,D
EPI_ISL_3030789,166,D
EPI_ISL_10134072,167,D
EPI_ISL_10142144,168,D
EPI_ISL_10138746,168,D
EPI_ISL_10142826,169,D
EPI_ISL_2932217,170,D
EPI_ISL_2984278,171,D
EPI_ISL_3717018,172,D
EPI_ISL_3058469,173,D
EPI_ISL_3058344,174,D
EPI_ISL_3672070,175,D
EPI_ISL_3253131,176,D
EPI_ISL_3058474,176,D
EPI_ISL_3154690,176,D
EPI_ISL_3154710,176,D
EPI_ISL_3247755,176,D
EPI_ISL_2862397,176,D
EPI_ISL_3088208,176,D
EPI_ISL_3205198,176,D
EPI_ISL_2789567,176,D
EPI_ISL_3591160,176,D
EPI_ISL_3672083,176,D
EPI_ISL_2932023,176,D
EPI_ISL_3136470,176,D
EPI_ISL_3204987,176,D
EPI_ISL_3058352,176,D
EPI_ISL_2789597,176,D
EPI_ISL_3136249,176,D
EPI_ISL_3205282,176,D
EPI_ISL_3058383,176,D
EPI_ISL_2932032,176,D
EPI_ISL_3154468,176,D
EPI_ISL_3204940,176,D
EPI_ISL_3058438,176,D
EPI_ISL_3058396,176,D
EPI_ISL_3118201,176,D
EPI_ISL_10131879,177,D
EPI_ISL_10131425,177,D
EPI_ISL_10133061,177,D
EPI_ISL_10131859,177,D
EPI_ISL_10131424,177,D
EPI_ISL_10143410,178,D
EPI_ISL_10132790,179,D
EPI_ISL_3253068,180,D
EPI_ISL_10149965,181,D
EPI_ISL_10149966,181,D
EPI_ISL_10133229,182,D
EPI_ISL_3154674,183,D
EPI_ISL_10137428,184,D
EPI_ISL_10136680,185,D
EPI_ISL_3011479,186,D
EPI_ISL_3045754,186,D
EPI_ISL_10139168,187,D
EPI_ISL_3205042,188,D
EPI_ISL_3136326,188,D
EPI_ISL_3045679,188,D
EPI_ISL_3356007,188,D
EPI_ISL_3118204,188,D
EPI_ISL_3154680,188,D
EPI_ISL_3136398,188,D
EPI_ISL_3088159,189,D
EPI_ISL_3030792,189,D
EPI_ISL_3058403,189,D
