node	country
node_1518251	North America / USA
EPI_ISL_452130	North America / USA
EPI_ISL_605001	North America / USA
EPI_ISL_429007	North America / USA
EPI_ISL_435621	North America / USA
EPI_ISL_413623	North America / USA
EPI_ISL_460075	North America / USA
node_1518494	North America / USA
EPI_ISL_476774	North America / USA
node_1518543	North America / USA
node_1518549	North America / USA
EPI_ISL_672131	North America / USA
node_1518552	North America / USA
EPI_ISL_468589	North America / USA
EPI_ISL_571923	North America / USA
node_1518561	North America / USA
node_1518568	North America / USA
node_1518572	North America / USA
node_1518586	North America / USA
EPI_ISL_572053	North America / USA
EPI_ISL_603797	North America / USA
node_1518594	North America / USA
node_1518599	North America / USA
node_1518937	North America / USA
node_1518951	North America / USA
node_1518973	North America / USA
EPI_ISL_435594	North America / USA
EPI_ISL_604886	North America / USA
node_1518982	North America / USA
EPI_ISL_413615	North America / USA
EPI_ISL_604323	North America / USA
EPI_ISL_428730	North America / USA
EPI_ISL_603802	North America / USA
EPI_ISL_1018059	North America / USA
EPI_ISL_414485	North America / USA
EPI_ISL_450468	North America / USA
EPI_ISL_413619	North America / USA
node_1519040	North America / USA
EPI_ISL_444575	North America / USA
EPI_ISL_413616	North America / USA
EPI_ISL_476786	North America / USA
node_1519248	North America / USA
EPI_ISL_604422	North America / USA
EPI_ISL_8008961	North America / USA
EPI_ISL_3726029	North America / USA
EPI_ISL_450456	North America / USA
EPI_ISL_414481	North America / USA
EPI_ISL_414479	North America / USA
EPI_ISL_476780	North America / USA
EPI_ISL_414484	North America / USA
EPI_ISL_435601	North America / USA
EPI_ISL_435670	North America / USA
EPI_ISL_450458	North America / USA
EPI_ISL_494728	North America / USA
EPI_ISL_544415	North America / USA
EPI_ISL_544332	North America / USA
EPI_ISL_413610	North America / USA
EPI_ISL_413618	North America / USA
EPI_ISL_468513	North America / USA
EPI_ISL_509705	North America / USA
EPI_ISL_877588	North America / USA
EPI_ISL_420790	North America / USA
EPI_ISL_404253	North America / USA
EPI_ISL_447093	North America / USA
EPI_ISL_413620	North America / USA
EPI_ISL_413614	North America / USA
EPI_ISL_413608	North America / USA
EPI_ISL_467880	North America / USA
EPI_ISL_604250	North America / USA
EPI_ISL_410044	North America / USA
EPI_ISL_413621	North America / USA
EPI_ISL_548368	North America / USA
EPI_ISL_571420	North America / USA
EPI_ISL_877604	North America / USA
EPI_ISL_476772	North America / USA
EPI_ISL_420789	North America / USA
EPI_ISL_467916	North America / USA
EPI_ISL_604207	North America / USA
EPI_ISL_429034	North America / USA
EPI_ISL_421691	North America / USA
EPI_ISL_436564	North America / USA
EPI_ISL_447107	North America / USA
EPI_ISL_2959021	North America / USA
EPI_ISL_475635	North America / USA
EPI_ISL_475636	North America / USA
EPI_ISL_475681	North America / USA
EPI_ISL_467813	North America / USA
EPI_ISL_544339	North America / USA
EPI_ISL_544345	North America / USA
EPI_ISL_544353	North America / USA
EPI_ISL_544360	North America / USA
EPI_ISL_544368	North America / USA
EPI_ISL_544381	North America / USA
EPI_ISL_544392	North America / USA
EPI_ISL_544398	North America / USA
EPI_ISL_544406	North America / USA
EPI_ISL_544407	North America / USA
EPI_ISL_544408	North America / USA
EPI_ISL_544409	North America / USA
EPI_ISL_544424	North America / USA
EPI_ISL_544434	North America / USA
EPI_ISL_571268	North America / USA
EPI_ISL_604288	North America / USA
EPI_ISL_604428	North America / USA
EPI_ISL_604507	North America / USA
EPI_ISL_604602	North America / USA
EPI_ISL_604611	North America / USA
EPI_ISL_604633	North America / USA
EPI_ISL_604642	North America / USA
EPI_ISL_604676	North America / USA
EPI_ISL_604893	North America / USA
EPI_ISL_604910	North America / USA
EPI_ISL_415539	North America / USA
EPI_ISL_420796	North America / USA
EPI_ISL_604270	North America / USA
EPI_ISL_3725985	North America / USA
node_5568	Europe / Spain
EPI_ISL_530042	Europe / Spain
EPI_ISL_539517	Europe / Spain
EPI_ISL_455319	Europe / Spain
EPI_ISL_480958	Europe / Spain
EPI_ISL_468833	Europe / Spain
EPI_ISL_539498	Europe / Spain
EPI_ISL_452410	Europe / Spain
EPI_ISL_452449	Europe / Spain
EPI_ISL_509621	Europe / Spain
EPI_ISL_452447	Europe / Spain
EPI_ISL_452396	Europe / Spain
node_5609	Asia / United Arab Emirates
EPI_ISL_435127	Asia / United Arab Emirates
EPI_ISL_698383	Asia / United Arab Emirates
EPI_ISL_698217	Asia / United Arab Emirates
EPI_ISL_698218	Asia / United Arab Emirates
EPI_ISL_698272	Asia / United Arab Emirates
EPI_ISL_698305	Asia / United Arab Emirates
EPI_ISL_698694	Asia / United Arab Emirates
EPI_ISL_698716	Asia / United Arab Emirates
node_1518245	Oceania / Australia
EPI_ISL_470839	Oceania / Australia
node_1518961	Oceania / Australia
EPI_ISL_419817	Oceania / Australia
node_1519272	Oceania / Australia
node_1518270	Northern Ireland
node_1518525	Northern Ireland
EPI_ISL_441403	Northern Ireland
EPI_ISL_462283	Asia / Singapore
EPI_ISL_574483	Asia / Singapore
node_1518330	Asia / Singapore
node_1518347	Asia / Singapore
node_1518493	Asia / Singapore
EPI_ISL_536436	Asia / Singapore
node_1518591	Asia / Singapore
EPI_ISL_574479	Asia / Singapore
node_1518595	Asia / Singapore
node_1518941	Asia / Singapore
node_1518952	Asia / Singapore
EPI_ISL_420110	Asia / Singapore
EPI_ISL_406973	Asia / Singapore
EPI_ISL_420111	Asia / Singapore
node_1519018	Asia / Singapore
EPI_ISL_469127	Asia / Singapore
node_1519245	Asia / Singapore
EPI_ISL_407988	Asia / Singapore
EPI_ISL_443201	Asia / Singapore
EPI_ISL_469143	Asia / Singapore
EPI_ISL_443221	Asia / Singapore
EPI_ISL_462277	Asia / Singapore
EPI_ISL_475954	Asia / Singapore
EPI_ISL_420109	Asia / Singapore
EPI_ISL_420105	Asia / Singapore
EPI_ISL_443228	Asia / Singapore
EPI_ISL_462416	Asia / Singapore
EPI_ISL_420108	Asia / Singapore
EPI_ISL_648071	Asia / Singapore
EPI_ISL_648080	Asia / Singapore
EPI_ISL_422428	Asia / Singapore
EPI_ISL_574498	Asia / Singapore
EPI_ISL_428823	Asia / Singapore
EPI_ISL_418994	Asia / Singapore
EPI_ISL_462328	Asia / Singapore
EPI_ISL_548978	Asia / Singapore
EPI_ISL_443242	Asia / Singapore
EPI_ISL_548984	Asia / Singapore
EPI_ISL_476797	Asia / Singapore
EPI_ISL_477177	Asia / Singapore
EPI_ISL_507002	Asia / Singapore
EPI_ISL_538438	Asia / Singapore
EPI_ISL_538449	Asia / Singapore
EPI_ISL_648043	Asia / Singapore
EPI_ISL_648062	Asia / Singapore
EPI_ISL_648072	Asia / Singapore
EPI_ISL_462305	Asia / Singapore
EPI_ISL_618642	Europe / Denmark
EPI_ISL_614443	Europe / Denmark
EPI_ISL_619492	Europe / Denmark
EPI_ISL_437041	Europe / Denmark
EPI_ISL_622511	Europe / Denmark
EPI_ISL_429328	Europe / Denmark
node_1519024	Europe / Denmark
EPI_ISL_437651	Europe / Denmark
EPI_ISL_622236	Europe / Denmark
EPI_ISL_614437	Europe / Denmark
EPI_ISL_614438	Europe / Denmark
EPI_ISL_618154	Europe / Denmark
EPI_ISL_444909	Europe / Denmark
EPI_ISL_620127	Europe / Denmark
node_1518349	Europe / Germany
EPI_ISL_775917	Europe / Germany
EPI_ISL_419548	Europe / Germany
EPI_ISL_723090	Europe / Germany
EPI_ISL_457986	Asia / Oman
EPI_ISL_457997	Asia / Oman
EPI_ISL_525466	Asia / Oman
EPI_ISL_479626	North America / Canada
node_1518590	North America / Canada
EPI_ISL_10553057	North America / Canada
EPI_ISL_415583	North America / Canada
EPI_ISL_481156	Asia / India
EPI_ISL_481116	Asia / India
EPI_ISL_476023	Asia / India
EPI_ISL_936487	Asia / India
EPI_ISL_458080	Asia / India
EPI_ISL_610177	Asia / Hong Kong
node_1518913	Asia / Hong Kong
EPI_ISL_419228	Asia / Hong Kong
node_1518936	Asia / Hong Kong
node_1518945	Asia / Hong Kong
node_1518953	Asia / Hong Kong
node_1518967	Asia / Hong Kong
EPI_ISL_1289444	Asia / Hong Kong
EPI_ISL_1963576	Asia / Hong Kong
EPI_ISL_412030	Asia / Hong Kong
EPI_ISL_2710823	Asia / Hong Kong
EPI_ISL_419227	Asia / Hong Kong
EPI_ISL_497820	Asia / Hong Kong
EPI_ISL_434694	Asia / Thailand
node_1519046	Asia / Thailand
EPI_ISL_434692	Asia / Thailand
EPI_ISL_437623	Asia / Thailand
EPI_ISL_437621	Asia / Thailand
EPI_ISL_403962	Asia / Thailand
EPI_ISL_434693	Asia / Thailand
EPI_ISL_447914	Asia / Thailand
EPI_ISL_447909	Asia / Thailand
EPI_ISL_447910	Asia / Thailand
EPI_ISL_403963	Asia / Thailand
EPI_ISL_424455	Europe / Iceland
EPI_ISL_417792	Europe / Iceland
EPI_ISL_417616	Europe / Iceland
EPI_ISL_424471	Europe / Iceland
EPI_ISL_1585991	Europe / Iceland
EPI_ISL_1586653	Europe / Iceland
EPI_ISL_424538	Europe / Iceland
EPI_ISL_417602	Europe / Iceland
EPI_ISL_1585997	Europe / Iceland
EPI_ISL_417591	Europe / Iceland
EPI_ISL_1714672	Asia / Qatar
EPI_ISL_427416	Asia / Qatar
EPI_ISL_427417	Asia / Qatar
EPI_ISL_1714717	Asia / Qatar
EPI_ISL_427418	Asia / Qatar
EPI_ISL_1714747	Asia / Qatar
node_1518915	Wales
node_1519011	Wales
EPI_ISL_422093	Wales
EPI_ISL_419421	Wales
EPI_ISL_458210	Europe / Belgium
EPI_ISL_1029972	Europe / Belgium
EPI_ISL_455793	Asia / Malaysia
node_1519026	Asia / Malaysia
EPI_ISL_501181	Asia / Malaysia
EPI_ISL_2001643	Asia / Malaysia
EPI_ISL_501221	Asia / Malaysia
EPI_ISL_501179	Asia / Malaysia
EPI_ISL_430440	Asia / Malaysia
EPI_ISL_430441	Asia / Malaysia
EPI_ISL_1972895	Asia / Malaysia
EPI_ISL_501223	Asia / Malaysia
EPI_ISL_2001430	Asia / Malaysia
EPI_ISL_2001644	Asia / Malaysia
EPI_ISL_430442	Asia / Malaysia
EPI_ISL_447253	Asia / Taiwan
EPI_ISL_457733	Asia / Taiwan
EPI_ISL_411927	Asia / Taiwan
EPI_ISL_411915	Asia / Taiwan
EPI_ISL_447257	Asia / Taiwan
EPI_ISL_457726	Asia / Taiwan
EPI_ISL_848153	Republic of Ireland
EPI_ISL_848115	Republic of Ireland
EPI_ISL_414487	Republic of Ireland
EPI_ISL_419211	Asia / Israel
EPI_ISL_649073	Asia / Israel
EPI_ISL_483725	Asia / Israel
EPI_ISL_475907	Europe / Austria
EPI_ISL_437967	Europe / Austria
EPI_ISL_1341150	Asia / Kazakhstan
EPI_ISL_2604957	Asia / Kazakhstan
EPI_ISL_812960	Asia / South Korea
EPI_ISL_426169	Asia / South Korea
EPI_ISL_426166	Asia / South Korea
EPI_ISL_426164	Asia / South Korea
EPI_ISL_412872	Asia / South Korea
EPI_ISL_984949	South America / Ecuador
EPI_ISL_985147	South America / Ecuador
EPI_ISL_985034	South America / Ecuador
EPI_ISL_1081198	Asia / China
EPI_ISL_1069211	Asia / China
EPI_ISL_441057	England
EPI_ISL_420378	Europe / Belgium
EPI_ISL_639757	Oceania / Australia
EPI_ISL_11065294	Republic of Ireland
EPI_ISL_848152	Republic of Ireland
EPI_ISL_11191543	Republic of Ireland
EPI_ISL_549176	Europe / Sweden
node_77	England
EPI_ISL_481828	England
EPI_ISL_465282	England
node_79	England
node_78.polytomy_133	North America / USA
EPI_ISL_451958	Asia / Pakistan
EPI_ISL_895842	Europe / Czech Republic
EPI_ISL_488508	England
EPI_ISL_529964	Asia / Indonesia
EPI_ISL_458081	Asia / Indonesia
node_1091	Asia / India
EPI_ISL_476840	Asia / India
EPI_ISL_501228	Asia / Malaysia
node_1486	Asia / Malaysia
EPI_ISL_684130	Asia / Japan
node_1502	Asia / Japan
node_1550	Asia / China
node_2106	North America / USA
node_3277	Asia / China
EPI_ISL_428441	Asia / China
EPI_ISL_412980	Asia / China
node_3282	Asia / China
node_3456	Europe / Germany
EPI_ISL_421243	Asia / China
node_4510	Asia / China
EPI_ISL_412982	Asia / China
EPI_ISL_451365	Asia / China
EPI_ISL_454996	Asia / China
node_4513	Asia / China
node_4517	Asia / China
EPI_ISL_449480	Asia / China
EPI_ISL_450412	Asia / Hong Kong
node_4518	Asia / China
EPI_ISL_413856	Asia / China
node_4519	Asia / China
node_4520	Asia / China
EPI_ISL_1040046	Asia / China
EPI_ISL_412978	Asia / China
node_4521	Asia / Japan
EPI_ISL_493165	Asia / China
EPI_ISL_962540	Asia / China
node_4522	Asia / China
EPI_ISL_416322	Asia / China
EPI_ISL_416323	Asia / China
EPI_ISL_493173	Asia / China
EPI_ISL_529150	Asia / China
EPI_ISL_1040037	Asia / China
node_4523	Asia / China
EPI_ISL_449482	Asia / China
EPI_ISL_451371	Asia / China
EPI_ISL_493175	Asia / China
EPI_ISL_962869	Asia / China
EPI_ISL_421245	Asia / China
EPI_ISL_962874	Asia / China
EPI_ISL_1069200	Asia / China
EPI_ISL_413749	Asia / China
EPI_ISL_962529	Asia / China
node_4539	Asia / China
node_4540	Asia / China
EPI_ISL_416339	Asia / China
node_4541	Asia / China
node_4542	Asia / China
node_4547	Asia / China
node_4549	England
EPI_ISL_421239	Asia / China
node_4552	Asia / China
node_4553	Asia / China
EPI_ISL_6951134	Asia / China
EPI_ISL_406801	Asia / China
EPI_ISL_413751	Asia / China
EPI_ISL_429091	Asia / China
EPI_ISL_429093	Asia / China
EPI_ISL_429083	Asia / China
EPI_ISL_412979	Asia / China
EPI_ISL_457692	Asia / China
EPI_ISL_457693	Asia / China
EPI_ISL_429090	Asia / China
EPI_ISL_429092	Asia / China
EPI_ISL_421246	Asia / China
EPI_ISL_457687	Asia / China
EPI_ISL_457688	Asia / China
EPI_ISL_463889	Asia / China
EPI_ISL_414690	Asia / China
EPI_ISL_429084	Asia / China
EPI_ISL_416333	Asia / China
EPI_ISL_416368	Asia / China
EPI_ISL_463894	Asia / China
EPI_ISL_1040034	Asia / China
EPI_ISL_414691	Asia / China
EPI_ISL_449481	Asia / China
EPI_ISL_962541	Asia / China
EPI_ISL_413867	Asia / China
EPI_ISL_457695	Asia / China
EPI_ISL_493168	Asia / China
EPI_ISL_493183	Asia / China
EPI_ISL_413858	Asia / China
EPI_ISL_429075	Asia / China
EPI_ISL_407976	Europe / Belgium
EPI_ISL_421242	Asia / China
EPI_ISL_408480	Asia / China
EPI_ISL_493178	Asia / China
EPI_ISL_414689	Asia / China
EPI_ISL_413729	Asia / China
EPI_ISL_413746	Asia / China
EPI_ISL_421244	Asia / China
EPI_ISL_455692	Asia / China
EPI_ISL_962556	Asia / China
EPI_ISL_962579	Asia / China
EPI_ISL_414663	Asia / China
EPI_ISL_416352	Asia / China
EPI_ISL_429854	Asia / China
EPI_ISL_429082	Asia / China
EPI_ISL_457696	Asia / China
EPI_ISL_413691	Asia / China
EPI_ISL_413748	Asia / China
EPI_ISL_421247	Asia / China
EPI_ISL_451384	Asia / China
EPI_ISL_459863	South America / Chile
EPI_ISL_463895	Asia / China
EPI_ISL_413750	Asia / China
EPI_ISL_428471	Asia / China
EPI_ISL_428476	Asia / China
EPI_ISL_449484	Asia / China
EPI_ISL_962562	Asia / China
EPI_ISL_428470	Asia / China
EPI_ISL_416326	Asia / China
EPI_ISL_416042	Asia / China
EPI_ISL_421240	Asia / China
EPI_ISL_421237	Asia / China
EPI_ISL_421249	Asia / China
EPI_ISL_449485	Asia / China
EPI_ISL_457689	Asia / China
EPI_ISL_457690	Asia / China
EPI_ISL_463896	Asia / China
EPI_ISL_529213	Asia / China
node_1549.polytomy_110	Europe / Spain
node_1549.polytomy_65	Asia / South Korea
node_1549.polytomy_63	Asia / Saudi Arabia
node_1549.polytomy_64	Asia / Singapore
node_1549.polytomy_135	Oceania / Australia
node_1549.polytomy_67	Asia / Taiwan
EPI_ISL_475610	North America / USA
EPI_ISL_632864	North America / USA
EPI_ISL_1379503	North America / USA
EPI_ISL_495827	North America / USA
EPI_ISL_632859	North America / USA
EPI_ISL_877602	North America / USA
EPI_ISL_984663	North America / USA
EPI_ISL_877607	North America / USA
EPI_ISL_632870	North America / USA
node_4556.polytomy_41	Asia / China
EPI_ISL_454907	Asia / China
node_4558	Asia / China
EPI_ISL_455365	Asia / China
EPI_ISL_455392	Asia / China
node_4577	Asia / China
EPI_ISL_632868	North America / USA
node_4579	Asia / China
EPI_ISL_455381	Asia / China
EPI_ISL_455366	Asia / China
EPI_ISL_539559	Europe / Spain
EPI_ISL_455342	Europe / Spain
EPI_ISL_729548	Europe / Germany
node_4623	Asia / United Arab Emirates
EPI_ISL_883165	Europe / Germany
EPI_ISL_883170	Europe / Germany
EPI_ISL_447334	Asia / Israel
EPI_ISL_581816	Europe / Switzerland
EPI_ISL_1714749	Asia / Qatar
EPI_ISL_698860	Asia / United Arab Emirates
EPI_ISL_698476	Asia / United Arab Emirates
EPI_ISL_718155	Asia / Malaysia
EPI_ISL_631773	North America / USA
EPI_ISL_589363	England
EPI_ISL_589500	England
EPI_ISL_467250	Europe / Spain
EPI_ISL_467239	Europe / Spain
node_4591	Asia / China
EPI_ISL_406534	Asia / China
node_4612	Asia / China
node_4613	Asia / China
EPI_ISL_406594	Asia / China
node_4590.polytomy_140	Scotland
EPI_ISL_10657510	North America / USA
EPI_ISL_10657520	North America / USA
EPI_ISL_468037	Oceania / Australia
EPI_ISL_455603	Oceania / Australia
EPI_ISL_468032	Oceania / Australia
EPI_ISL_454931	Asia / China
EPI_ISL_454929	Asia / China
EPI_ISL_454906	Asia / China
EPI_ISL_454939	Asia / China
EPI_ISL_455382	Asia / China
EPI_ISL_455374	Asia / China
EPI_ISL_451376	Asia / China
EPI_ISL_408430	Europe / France
EPI_ISL_411218	Europe / France
EPI_ISL_410984	Europe / France
EPI_ISL_940551	Europe / France
EPI_ISL_940552	Europe / France
EPI_ISL_455627	Europe / Portugal
EPI_ISL_455625	Europe / Portugal
EPI_ISL_455626	Europe / Portugal
EPI_ISL_475554	Europe / Sweden
node_1518283	Europe / Austria
node_1518283	Europe / Czech Republic
EPI_ISL_437976	Europe / Austria
EPI_ISL_541138	Europe / Czech Republic
node_1518285	Europe / Sweden
node_1518286	Europe / Czech Republic
node_1518287	Europe / Austria
node_1518290	Asia / China
EPI_ISL_413692	Asia / China
EPI_ISL_413694	Asia / China
node_1518311	Asia / China
node_1518315	Asia / China
EPI_ISL_962584	Asia / China
EPI_ISL_962572	Asia / China
EPI_ISL_962563	Asia / China
EPI_ISL_962537	Asia / China
EPI_ISL_962542	Asia / China
EPI_ISL_416396	Asia / China
EPI_ISL_467430	Asia / China
EPI_ISL_416390	Asia / China
node_1518328	Asia / China
EPI_ISL_962546	Asia / China
node_1518517	Asia / China
EPI_ISL_412967	Asia / China
EPI_ISL_429079	Asia / China
node_1518518	Asia / China
node_1518519	Asia / China
EPI_ISL_428467	Asia / China
EPI_ISL_428468	Asia / China
EPI_ISL_428478	Asia / China
EPI_ISL_451329	Asia / China
EPI_ISL_451328	Asia / China
EPI_ISL_451331	Asia / China
EPI_ISL_451382	Asia / China
EPI_ISL_416324	Asia / China
node_1518520	Asia / Singapore
EPI_ISL_493421	Asia / Singapore
EPI_ISL_493152	Asia / China
EPI_ISL_493156	Asia / China
EPI_ISL_493155	Asia / China
EPI_ISL_493153	Asia / China
EPI_ISL_493150	Asia / China
EPI_ISL_416370	Asia / China
EPI_ISL_416379	Asia / China
EPI_ISL_459909	Asia / China
EPI_ISL_459910	Asia / China
EPI_ISL_444849	Europe / Denmark
EPI_ISL_614444	Europe / Denmark
EPI_ISL_428477	Asia / China
EPI_ISL_413875	Asia / China
EPI_ISL_428456	Asia / China
node_1518920	Europe / Lithuania
EPI_ISL_1069192	Asia / China
EPI_ISL_416359	Asia / China
EPI_ISL_416361	Asia / China
EPI_ISL_416387	Asia / China
EPI_ISL_454915	Asia / China
node_1518930	Asia / China
EPI_ISL_454921	Asia / China
EPI_ISL_413864	Asia / China
EPI_ISL_412966	Asia / China
EPI_ISL_463897	Asia / China
EPI_ISL_416363	Asia / China
EPI_ISL_406533	Asia / China
EPI_ISL_416397	Asia / China
EPI_ISL_416401	Asia / China
EPI_ISL_1069210	Asia / China
EPI_ISL_447916	Asia / Thailand
EPI_ISL_417178	Asia / Hong Kong
EPI_ISL_497860	Asia / Hong Kong
EPI_ISL_416907	Asia / Malaysia
EPI_ISL_455791	Asia / Malaysia
EPI_ISL_455792	Asia / Malaysia
EPI_ISL_430444	Asia / Malaysia
EPI_ISL_430735	Asia / China
EPI_ISL_430734	Asia / China
EPI_ISL_430736	Asia / China
EPI_ISL_430742	Asia / China
EPI_ISL_416329	Asia / China
EPI_ISL_1040047	Asia / China
node_1518993	England
node_1518999	England
node_1519002	England
node_1519003	England
node_1519005	England
EPI_ISL_492298	England
node_1518992.polytomy_135	Oceania / Australia
EPI_ISL_574607	Asia / Indonesia
EPI_ISL_568687	Asia / Indonesia
EPI_ISL_428488	Asia / Taiwan
EPI_ISL_428489	Asia / Taiwan
EPI_ISL_416605	Asia / Japan
EPI_ISL_480031	Asia / Japan
node_1519050	Asia / Iran
node_1519241	Asia / China
EPI_ISL_454990	Asia / China
node_1519242	Asia / China
EPI_ISL_457458	England
EPI_ISL_459455	England
EPI_ISL_524608	England
EPI_ISL_2708986	Europe / Netherlands
node_9	Europe / Netherlands
EPI_ISL_461151	Europe / Netherlands
node_36	Europe / Netherlands
EPI_ISL_414539	Europe / Netherlands
EPI_ISL_422631	Europe / Netherlands
node_45	Europe / Netherlands
EPI_ISL_422877	Europe / Netherlands
EPI_ISL_443193	Asia / Singapore
node_47	Europe / Germany
EPI_ISL_415479	Europe / Netherlands
EPI_ISL_415505	Europe / Netherlands
EPI_ISL_415504	Europe / Netherlands
node_48	Europe / Netherlands
EPI_ISL_804383	Europe / Netherlands
node_50	Oceania / New Zealand
EPI_ISL_461257	Europe / Netherlands
node_51	Europe / Norway
node_52	Europe / Netherlands
EPI_ISL_437947	Europe / Austria
EPI_ISL_461109	Europe / Netherlands
EPI_ISL_461150	Europe / Netherlands
EPI_ISL_444828	Europe / Denmark
EPI_ISL_461149	Europe / Netherlands
EPI_ISL_636503	Europe / Netherlands
EPI_ISL_1231211	Europe / Finland
EPI_ISL_437687	Republic of Ireland
EPI_ISL_422622	Europe / Netherlands
EPI_ISL_422827	Europe / Netherlands
EPI_ISL_547527	Europe / Netherlands
EPI_ISL_422767	Europe / Netherlands
EPI_ISL_422881	Europe / Netherlands
EPI_ISL_455173	Europe / Netherlands
node_55	Europe / Netherlands
EPI_ISL_1378977	North America / Canada
EPI_ISL_422638	Europe / Netherlands
EPI_ISL_422888	Europe / Netherlands
EPI_ISL_414452	Europe / Netherlands
node_57	Europe / Netherlands
node_58	Europe / Portugal
EPI_ISL_636506	Europe / Netherlands
EPI_ISL_461155	Europe / Netherlands
EPI_ISL_413583	Europe / Netherlands
EPI_ISL_422720	Europe / Netherlands
EPI_ISL_415489	Europe / Netherlands
EPI_ISL_636511	Europe / Netherlands
EPI_ISL_523503	Europe / Netherlands
EPI_ISL_422730	Europe / Netherlands
EPI_ISL_422889	Europe / Netherlands
EPI_ISL_413564	Europe / Netherlands
EPI_ISL_422742	Europe / Netherlands
EPI_ISL_422761	Europe / Netherlands
EPI_ISL_422873	Europe / Netherlands
EPI_ISL_413577	Europe / Netherlands
EPI_ISL_414551	Europe / Netherlands
EPI_ISL_414537	Europe / Netherlands
EPI_ISL_422762	Europe / Netherlands
EPI_ISL_547491	Europe / Netherlands
node_8.polytomy_72	England
node_8.polytomy_140	Scotland
node_8.polytomy_93	Europe / Iceland
